num__city_te_v6,num__district_te_v6,num__neighborhood_te_v6,num__metro_te_v6,num__metro_present_v6,num__location_te_mean_v6,num__district_to_city_ratio_v6,num__metro_to_district_ratio_v6,num__locmean_x_logarea_v6,num__locmean_x_rooms_v6
172093.94040834717,85811.28971031198,144369.5766544705,112788.20739951245,0.0,128765.75354316052,0.4986305125340206,1.314374924079999,544290.2288593644,257531.50708632104
172665.963977089,86846.920316063,144582.5004173108,112868.03773967306,0.0,129240.85561253397,0.502976488910598,1.2996204969342782,529993.9415160627,258481.71122506793
172053.2543386296,86390.61623192331,140915.22105859042,112160.15286003539,0.0,127879.81112229469,0.5021155604612395,1.298290922681153,482459.95617311366,255759.62224458938
172665.963977089,86846.920316063,144582.5004173108,112868.03773967306,0.0,129240.85561253397,0.502976488910598,1.2996204969342782,564711.1790071869,387722.5668376019
173673.43080244618,183006.9050261327,146866.91970466543,173641.53422741743,1.0,169297.19744016544,1.0537415203897804,0.9488250413375017,792671.6947992132,507891.59232049633
172665.963977089,181875.74281454345,137487.16837207376,168499.2390506602,1.0,165132.0285535916,1.0533387045383371,0.9264525133599065,804798.920965529,495396.08566077484
173673.43080244618,183006.9050261327,146866.91970466543,173641.53422741743,1.0,169297.19744016544,1.0537415203897804,0.9488250413375017,762743.1032119734,338594.3948803309
172665.963977089,181744.49366595477,169890.90809563737,165358.8343610962,1.0,172415.05002494436,1.052578571240698,0.909842334283397,781488.3683550562,517245.1500748331
107488.99195811144,105639.55341174743,179896.7978490805,112160.15286003539,0.0,126296.3740197437,0.982794158604934,1.0617249811896794,433700.1323566701,126296.3740197437
172665.963977089,181875.74281454345,186240.99795896676,168499.2390506602,1.0,177320.48595031485,1.0533387045383371,0.9264525133599065,662765.3930357347,177320.48595031485
172093.94040834717,85811.28971031198,90535.06201763768,112788.20739951245,0.0,115307.12488395233,0.4986305125340206,1.314374924079999,510078.16805060016,345921.374651857
171730.5503435057,86316.20897561053,90180.7247181823,111273.01289317563,0.0,114875.12423261855,0.5026258216866659,1.2891322987010212,488046.41873210896,344625.37269785564
172093.94040834717,85811.28971031198,90535.06201763768,112788.20739951245,0.0,115307.12488395233,0.4986305125340206,1.314374924079999,438935.30709900317,230614.24976790466
173673.43080244618,170711.2353721633,179545.8873685221,185561.82262830297,1.0,177373.09404285863,0.9829438768061458,1.0869924420772732,790081.3618779264,532119.282128576
173673.43080244618,85549.24393695677,89864.82146847447,112477.50920402698,0.0,115391.2513529761,0.4925868254066829,1.314769178855625,434009.58793883864,230782.5027059522
171730.5503435057,180394.90464564317,141240.39187180632,171920.31494716482,1.0,166321.54045203002,1.0504531912566288,0.9530220118130368,783296.3178876265,665286.1618081201
172053.2543386296,169148.7743259912,176968.96872961763,112160.15286003539,0.0,157582.78756356848,0.9831187150467667,0.663085814876862,671724.9775152998,472748.36269070546
172665.963977089,166118.98530965467,179429.6290971171,178818.72482194123,1.0,174258.3258014505,0.9620829808168497,1.0764496573798419,624458.0106931528,348516.651602901
172093.94040834717,166907.0205600163,179858.45591844554,180144.58070226616,1.0,174750.99939726878,0.9698599506932485,1.0793109846233855,806496.9226568497,699003.9975890751
107436.10842519069,105578.46328353092,179858.45591844554,112788.20739951245,0.0,126415.30875666991,0.982709303511901,1.0682880190778254,511103.5743423504,252830.61751333982
173673.43080244618,85549.24393695677,89864.82146847447,112477.50920402698,0.0,115391.2513529761,0.4925868254066829,1.314769178855625,499728.7394116938,346173.75405892835
173673.43080244618,85549.24393695677,89864.82146847447,112477.50920402698,0.0,115391.2513529761,0.4925868254066829,1.314769178855625,462411.1908322824,230782.5027059522
173673.43080244618,85549.24393695677,89864.82146847447,112477.50920402698,0.0,115391.2513529761,0.4925868254066829,1.314769178855625,468539.60003439686,230782.5027059522
171730.5503435057,86316.20897561053,90180.7247181823,111273.01289317563,0.0,114875.12423261855,0.5026258216866659,1.2891322987010212,462412.7755531814,229750.2484652371
107488.99195811144,105639.55341174743,179896.7978490805,112160.15286003539,0.0,126296.3740197437,0.982794158604934,1.0617249811896794,532908.5233121121,378889.1220592311
171730.5503435057,204055.39699323307,179330.22074184896,189315.171944136,1.0,186107.83500568094,1.1882300300318205,0.9277636109251565,833267.4611337712,372215.6700113619
171730.5503435057,180394.90464564317,179330.22074184896,199708.5556184546,1.0,182791.0578373631,1.0504531912566288,1.1070631734839902,881104.3664508854,365582.1156747262
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,436229.7302639646,231963.05266704704
107436.10842519069,105578.46328353092,179858.45591844554,112788.20739951245,0.0,126415.30875666991,0.982709303511901,1.0682880190778254,506588.26190201234,252830.61751333982
108615.38678747624,106696.62341855455,179429.6290971171,112868.03773967306,0.0,126902.41926070524,0.9823343319334821,1.0578407649870152,488593.0451678086,253804.83852141048
171730.5503435057,86316.20897561053,90180.7247181823,111273.01289317563,0.0,114875.12423261855,0.5026258216866659,1.2891322987010212,460342.8974950751,229750.2484652371
172665.963977089,181744.49366595477,158780.45081821136,112868.03773967306,0.0,156514.73655023205,1.052578571240698,0.6210258999455729,655742.7081846964,313029.4731004641
171730.5503435057,166522.11654480864,177384.92819799873,177826.9630875277,1.0,173366.1395434602,0.969670895543929,1.0678879585259726,681645.4313034391,346732.2790869204
173673.43080244618,252624.40180012147,179545.8873685221,178949.50734124533,1.0,196198.30682808376,1.454594411081955,0.7083619241268835,728596.551771453,392396.6136561675
171730.5503435057,238952.0165613719,179330.22074184896,231817.4144681834,1.0,205457.55052872747,1.3914356885365728,0.9701421138987282,705538.5995805105,205457.55052872747
172665.963977089,204518.1743401699,179429.6290971171,177356.61492239835,1.0,183492.5955841936,1.1844730115202258,0.8671924414235107,702527.3474028758,366985.1911683872
172093.94040834717,182303.22338399294,163909.55399742888,175012.69153074463,1.0,173329.8523301284,1.0593238957185924,0.9600087605754948,726192.2377496625,346659.7046602568
172093.94040834717,166907.0205600163,186408.40396608697,180144.58070226616,1.0,176388.48640917917,0.9698599506932485,1.0793109846233855,795663.680758964,529165.4592275375
172053.2543386296,185096.2595740925,179896.7978490805,179477.02021572186,1.0,179130.83299438114,1.0758079542553507,0.9696415293735801,775767.8707220291,537392.4989831434
172053.2543386296,86390.61623192331,90776.06404842576,112160.15286003539,0.0,115345.02186975352,0.5021155604612395,1.298290922681153,468351.8878523645,230690.04373950703
172093.94040834717,85811.28971031198,90535.06201763768,112788.20739951245,0.0,115307.12488395233,0.4986305125340206,1.314374924079999,428201.3180610306,115307.12488395233
173673.43080244618,183006.9050261327,179545.8873685221,197770.0402122842,1.0,183499.0658523463,1.0537415203897804,1.0806698259989844,884517.1644338097,550497.1975570389
172665.963977089,181744.49366595477,179429.6290971171,182877.56688366827,1.0,179179.41340595728,1.052578571240698,1.0062344294115995,826934.5870054153,537538.2402178718
171730.5503435057,180394.90464564317,184117.40131183434,205215.09217965798,1.0,185364.4871201603,1.0504531912566288,1.13758807423986,825677.8020251042,556093.4613604809
173673.43080244618,182533.21649593636,179545.8873685221,236202.8292266897,1.0,192988.8409733986,1.0510140535112547,1.2940265545074319,835783.2079067141,385977.6819467972
172053.2543386296,245507.26476987623,179896.7978490805,235281.6284843742,1.0,208184.73636049015,1.426926016088309,0.9583489462275372,855821.1916241503,624554.2090814705
172665.963977089,181875.74281454345,179429.6290971171,202313.96094141642,1.0,184071.3242075415,1.0533387045383371,1.1123746235175582,819917.6053016653,552213.9726226245
172093.94040834717,139991.07577673913,144100.6962547506,112788.20739951245,0.0,142243.47995983734,0.813457321296454,0.8056814105677986,582393.8186851083,284486.9599196747
173673.43080244618,183006.9050261327,146866.91970466543,173641.53422741743,1.0,169297.19744016544,1.0537415203897804,0.9488250413375017,681480.7599524924,338594.3948803309
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,456019.13816063915,231963.05266704704
172053.2543386296,86390.61623192331,90776.06404842576,112160.15286003539,0.0,115345.02186975352,0.5021155604612395,1.298290922681153,453516.5135946448,230690.04373950703
172093.94040834717,85811.28971031198,90535.06201763768,112788.20739951245,0.0,115307.12488395233,0.4986305125340206,1.314374924079999,413205.265760567,230614.24976790466
172053.2543386296,179430.7063759363,184316.07860063267,163498.4906022132,1.0,174824.63247935293,1.0428788869156973,0.9112068603171312,718682.0124730766,349649.26495870587
172053.2543386296,86390.61623192331,90776.06404842576,112160.15286003539,0.0,115345.02186975352,0.5021155604612395,1.298290922681153,511072.6605634533,346035.0656092606
172053.2543386296,86390.61623192331,90776.06404842576,112160.15286003539,0.0,115345.02186975352,0.5021155604612395,1.298290922681153,439079.5681333279,230690.04373950703
171730.5503435057,86316.20897561053,90180.7247181823,111273.01289317563,0.0,114875.12423261855,0.5026258216866659,1.2891322987010212,489675.8804390043,344625.37269785564
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,476785.4253314105,231963.05266704704
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,470936.377953461,231963.05266704704
157662.74562065603,105639.55341174743,179896.7978490805,112160.15286003539,0.0,138839.81243537983,0.6700349724040143,1.0617249811896794,607179.5615157406,416519.4373061395
81363.29628200714,155976.14908851677,179429.6290971171,112868.03773967306,0.0,132409.27805182853,1.9170333088028129,0.7236236975878703,521128.43003818113,264818.55610365706
172093.94040834717,182303.22338399294,163909.55399742888,166838.76447397878,1.0,171286.37056593693,1.0593238957185924,0.9151717746736935,752709.2463403917,513859.1116978108
173673.43080244618,170711.2353721633,144781.72178770148,149209.82582823743,1.0,159594.0534476371,0.9829438768061458,0.8740480701347791,642422.1928767218,319188.1068952742
172093.94040834717,166907.0205600163,145243.0661388476,149252.39875870055,1.0,158374.1064664779,0.9698599506932485,0.8942248100590727,616363.5622413722,316748.2129329558
172093.94040834717,166907.0205600163,145243.0661388476,149252.39875870055,1.0,158374.1064664779,0.9698599506932485,0.8942248100590727,599317.6519715127,316748.2129329558
173673.43080244618,170711.2353721633,144781.72178770148,149209.82582823743,1.0,159594.0534476371,0.9829438768061458,0.8740480701347791,680298.3601266989,319188.1068952742
172665.963977089,166605.25376398195,145018.60363534623,147296.97329328087,1.0,157896.6986674245,0.9648992188473453,0.8841076134433438,673063.0800608867,315793.397334849
172093.94040834717,166907.0205600163,145243.0661388476,149252.39875870055,1.0,158374.1064664779,0.9698599506932485,0.8942248100590727,663532.8261714771,316748.2129329558
172053.2543386296,169148.7743259912,149150.76227352378,151125.8800252002,1.0,160369.66774083622,0.9831187150467667,0.8934494537515837,688059.5550325013,481109.00322250865
173673.43080244618,170711.2353721633,144781.72178770148,149209.82582823743,1.0,159594.0534476371,0.9829438768061458,0.8740480701347791,719906.353177832,478782.16034291126
171730.5503435057,166522.11654480864,143560.0602054578,147009.93463848793,1.0,157205.665433065,0.969670895543929,0.8828252828389128,709132.6703970486,471616.996299195
171730.5503435057,166522.11654480864,143560.0602054578,147009.93463848793,1.0,157205.665433065,0.969670895543929,0.8828252828389128,703862.713288006,471616.996299195
172053.2543386296,179430.7063759363,184316.07860063267,198735.84689235978,1.0,183633.97155188958,1.0428788869156973,1.1075910634541475,802379.0626373941,367267.94310377917
172053.2543386296,247839.4442393992,179896.7978490805,112160.15286003539,0.0,177987.4123217862,1.4404810021795298,0.452551663855582,734577.9694984423,355974.8246435724
172665.963977089,166605.25376398195,158232.44641156044,156147.46550382112,1.0,163412.78241411314,0.9648992188473453,0.9372301411580161,684643.1387490216,326825.5648282263
173673.43080244618,170711.2353721633,177329.6326651238,179525.26823622175,1.0,175309.89176898875,0.9829438768061458,1.0516312405788146,800175.3874422059,525929.6753069663
171730.5503435057,248181.06887805086,179330.22074184896,210206.35792311718,1.0,202362.04947163066,1.4451771591029035,0.8469878821642098,912826.7746173382,607086.1484148919
172093.94040834717,166907.0205600163,145243.0661388476,149252.39875870055,1.0,158374.1064664779,0.9698599506932485,0.8942248100590727,663532.8261714771,316748.2129329558
173673.43080244618,183006.9050261327,181275.3517848662,197770.0402122842,1.0,183931.43195643232,1.0537415203897804,1.0806698259989844,637457.7673847724,183931.43195643232
171730.5503435057,183112.8469485307,164761.63783070544,161525.43091548787,1.0,170282.6165095574,1.0662799751191105,0.8821086756409138,713425.3717439345,340565.2330191148
173673.43080244618,183006.9050261327,181275.3517848662,197770.0402122842,1.0,183931.43195643232,1.0537415203897804,1.0806698259989844,798962.3513816627,367862.86391286465
171730.5503435057,86316.20897561053,90180.7247181823,111273.01289317563,0.0,114875.12423261855,0.5026258216866659,1.2891322987010212,420852.0992329996,229750.2484652371
108615.38678747624,106696.62341855455,179429.6290971171,112868.03773967306,0.0,126902.41926070524,0.9823343319334821,1.0578407649870152,513072.98708326597,253804.83852141048
107488.99195811144,105639.55341174743,179896.7978490805,112160.15286003539,0.0,126296.3740197437,0.982794158604934,1.0617249811896794,506111.65078385104,252592.7480394874
172665.963977089,86846.920316063,91289.73856133861,112868.03773967306,0.0,115917.66514854092,0.502976488910598,1.2996204969342782,500781.84378099063,347752.9954456228
173673.43080244618,241212.49020140927,179545.8873685221,229514.961103347,1.0,205986.69236893114,1.38888538727838,0.9515052927431474,964456.7247126027,411973.3847378623
107488.99195811144,105639.55341174743,179896.7978490805,112160.15286003539,0.0,126296.3740197437,0.982794158604934,1.0617249811896794,420845.34712736437,126296.3740197437
108615.38678747624,106696.62341855455,179429.6290971171,112868.03773967306,0.0,126902.41926070524,0.9823343319334821,1.0578407649870152,508540.27598970843,253804.83852141048
107436.10842519069,105578.46328353092,179858.45591844554,112788.20739951245,0.0,126415.30875666991,0.982709303511901,1.0682880190778254,508866.0768384672,252830.61751333982
172053.2543386296,245507.26476987623,179896.7978490805,230792.62142406686,1.0,207062.4845954133,1.426926016088309,0.9400643261593824,909925.5603946889,414124.9691908266
171730.5503435057,86316.20897561053,90180.7247181823,111273.01289317563,0.0,114875.12423261855,0.5026258216866659,1.2891322987010212,432068.33055403724,229750.2484652371
172053.2543386296,86390.61623192331,90776.06404842576,112160.15286003539,0.0,115345.02186975352,0.5021155604612395,1.298290922681153,528853.1740993658,346035.0656092606
171730.5503435057,86316.20897561053,90180.7247181823,111273.01289317563,0.0,114875.12423261855,0.5026258216866659,1.2891322987010212,508990.6302190988,344625.37269785564
173673.43080244618,85549.24393695677,89864.82146847447,112477.50920402698,0.0,115391.2513529761,0.4925868254066829,1.314769178855625,462411.1908322824,230782.5027059522
173673.43080244618,85549.24393695677,89864.82146847447,112477.50920402698,0.0,115391.2513529761,0.4925868254066829,1.314769178855625,466532.7450796653,230782.5027059522
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,513892.89523406414,347944.5790005706
172053.2543386296,86390.61623192331,90776.06404842576,112160.15286003539,0.0,115345.02186975352,0.5021155604612395,1.298290922681153,472262.26307181455,346035.0656092606
173673.43080244618,85549.24393695677,94448.37374973997,112477.50920402698,0.0,116537.13942329248,0.4925868254066829,1.314769178855625,493430.66005932045,233074.27884658496
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,530581.9618215492,347944.5790005706
173673.43080244618,85549.24393695677,89864.82146847447,112477.50920402698,0.0,115391.2513529761,0.4925868254066829,1.314769178855625,439255.54817303276,230782.5027059522
107436.10842519069,105578.46328353092,179858.45591844554,112788.20739951245,0.0,126415.30875666991,0.982709303511901,1.0682880190778254,515463.1549382242,252830.61751333982
172665.963977089,241265.35906975452,179429.6290971171,230019.0150675157,1.0,205844.99180286907,1.3972954108104978,0.9533859976974951,949999.444958442,617534.9754086072
172093.94040834717,85811.28971031198,90535.06201763768,112788.20739951245,0.0,115307.12488395233,0.4986305125340206,1.314374924079999,375681.7443936158,230614.24976790466
172053.2543386296,185096.2595740925,163776.20935937352,179477.02021572186,1.0,175100.68587195437,1.0758079542553507,0.9696415293735801,789854.593463126,525302.0576158632
173673.43080244618,183006.9050261327,179545.8873685221,173641.53422741743,1.0,177466.93935612962,1.0537415203897804,0.9488250413375017,845128.4328900946,532400.8180683888
172665.963977089,241265.35906975452,179429.6290971171,230019.0150675157,1.0,205844.99180286907,1.3972954108104978,0.9533859976974951,1034140.6446321954,823379.9672114763
82461.273423779,158705.9728119005,179545.8873685221,112477.50920402698,0.0,133297.66070205715,1.9246121994062069,0.7087162959936452,541247.554719856,266595.3214041143
172093.94040834717,85811.28971031198,90535.06201763768,112788.20739951245,0.0,115307.12488395233,0.4986305125340206,1.314374924079999,453367.5092544687,230614.24976790466
172053.2543386296,185096.2595740925,179896.7978490805,112160.15286003539,0.0,162301.61615545952,1.0758079542553507,0.6059558043880009,732119.7881579032,324603.23231091903
106792.75262469081,105326.10742599613,179330.22074184896,111273.01289317563,0.0,125680.52342142789,0.9862664350938188,1.0564618365897689,526558.0009329485,251361.04684285578
107488.99195811144,105639.55341174743,179896.7978490805,112160.15286003539,0.0,126296.3740197437,0.982794158604934,1.0617249811896794,510622.7151034313,252592.7480394874
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,468919.25708813855,231963.05266704704
172093.94040834717,166907.0205600163,145243.0661388476,149252.39875870055,1.0,158374.1064664779,0.9698599506932485,0.8942248100590727,675098.1166790542,475122.31939943373
173673.43080244618,241212.49020140927,179545.8873685221,229514.961103347,1.0,205986.69236893114,1.38888538727838,0.9515052927431474,1055468.3919348232,617960.0771067934
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,569777.2119975089,463926.1053340941
173673.43080244618,85549.24393695677,89864.82146847447,112477.50920402698,0.0,115391.2513529761,0.4925868254066829,1.314769178855625,458136.9521413814,230782.5027059522
173673.43080244618,85549.24393695677,89864.82146847447,112477.50920402698,0.0,115391.2513529761,0.4925868254066829,1.314769178855625,529065.1347764971,346173.75405892835
172093.94040834717,203742.40310596552,179858.45591844554,200211.1312671555,1.0,188976.48267497844,1.1839022490933642,0.9826679582356938,852446.3633825432,566929.4480249353
172093.94040834717,249473.89658027148,179858.45591844554,256949.43085213387,1.0,214593.93093979952,1.4496378895553574,1.029965196252214,1033883.3614809017,643781.7928193986
107436.10842519069,105578.46328353092,179858.45591844554,112788.20739951245,0.0,126415.30875666991,0.982709303511901,1.0682880190778254,519677.3887991939,252830.61751333982
172093.94040834717,85811.28971031198,90535.06201763768,112788.20739951245,0.0,115307.12488395233,0.4986305125340206,1.314374924079999,438935.30709900317,230614.24976790466
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,499192.03894865885,347944.5790005706
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,485922.55179070955,231963.05266704704
106792.75262469081,105326.10742599613,179330.22074184896,111273.01289317563,0.0,125680.52342142789,0.9862664350938188,1.0564618365897689,505908.30744692334,251361.04684285578
107436.10842519069,105578.46328353092,179858.45591844554,112788.20739951245,0.0,126415.30875666991,0.982709303511901,1.0682880190778254,560123.0736700173,379245.9262700097
172093.94040834717,85811.28971031198,90535.06201763768,112788.20739951245,0.0,115307.12488395233,0.4986305125340206,1.314374924079999,462074.06804120704,230614.24976790466
107488.99195811144,105639.55341174743,179896.7978490805,112160.15286003539,0.0,126296.3740197437,0.982794158604934,1.0617249811896794,506111.65078385104,252592.7480394874
173673.43080244618,166101.99093730017,162924.34089261998,185268.94514888458,1.0,171992.17694531273,0.956404155597554,1.1153926819438553,616337.2233498226,343984.35389062547
172665.963977089,248051.1364340914,179429.6290971171,112868.03773967306,0.0,178253.69181199264,1.4365954396523024,0.4550192325734727,717533.7997151869,534761.0754359779
172665.963977089,208007.73655979786,179429.6290971171,201907.4319661375,1.0,190502.69040003538,1.2046829135717427,0.9706727033545824,931624.6659217117,571508.0712001062
171730.5503435057,166522.11654480864,177384.92819799873,111273.01289317563,0.0,156727.65199487217,0.969670895543929,0.6682176229880281,694431.5133021483,313455.30398974434
107488.99195811144,105639.55341174743,179896.7978490805,112160.15286003539,0.0,126296.3740197437,0.982794158604934,1.0617249811896794,586569.7300918525,378889.1220592311
173673.43080244618,183006.9050261327,146866.91970466543,173641.53422741743,1.0,169297.19744016544,1.0537415203897804,0.9488250413375017,709296.8060669731,338594.3948803309
172665.963977089,181875.74281454345,137487.16837207376,168499.2390506602,1.0,165132.0285535916,1.0533387045383371,0.9264525133599065,681522.0731157758,330264.0571071832
172093.94040834717,182729.63878761404,139264.81708113124,168812.49997015484,1.0,165725.22406181184,1.0618017017506165,0.9238375399266296,728271.0707863296,331450.4481236237
173673.43080244618,241212.49020140927,179545.8873685221,232560.10477458383,1.0,206747.97828674034,1.38888538727838,0.9641296127718555,954166.8364065866,620243.934860221
172053.2543386296,245507.26476987623,179896.7978490805,235281.6284843742,1.0,208184.73636049015,1.426926016088309,0.9583489462275372,1018096.0439695986,624554.2090814705
173673.43080244618,241212.49020140927,179545.8873685221,232560.10477458383,1.0,206747.97828674034,1.38888538727838,0.9641296127718555,954166.8364065866,413495.9565734807
107436.10842519069,105578.46328353092,179858.45591844554,112788.20739951245,0.0,126415.30875666991,0.982709303511901,1.0682880190778254,429963.4171451987,126415.30875666991
82461.273423779,92212.06276535522,179545.8873685221,112477.50920402698,0.0,116674.18319042082,1.1182468925788647,1.2197700152204585,506809.94953289995,233348.36638084165
172665.963977089,86846.920316063,91545.18330126903,112868.03773967306,0.0,115981.52633352352,0.502976488910598,1.2996204969342782,441502.52580013254,231963.05266704704
106792.75262469081,105326.10742599613,179330.22074184896,111273.01289317563,0.0,125680.52342142789,0.9862664350938188,1.0564618365897689,505908.30744692334,251361.04684285578
172093.94040834717,85811.28971031198,90535.06201763768,112788.20739951245,0.0,115307.12488395233,0.4986305125340206,1.314374924079999,474013.0460384077,345921.374651857
107436.10842519069,105578.46328353092,179858.45591844554,112788.20739951245,0.0,126415.30875666991,0.982709303511901,1.0682880190778254,508866.0768384672,252830.61751333982
106792.75262469081,105326.10742599613,179330.22074184896,111273.01289317563,0.0,125680.52342142789,0.9862664350938188,1.0564618365897689,526558.0009329485,377041.5702642837
107436.10842519069,105578.46328353092,179858.45591844554,112788.20739951245,0.0,126415.30875666991,0.982709303511901,1.0682880190778254,555525.6467034034,379245.9262700097
