num__city_te_v6,num__district_te_v6,num__neighborhood_te_v6,num__metro_te_v6,num__metro_present_v6,num__location_te_mean_v6,num__district_to_city_ratio_v6,num__metro_to_district_ratio_v6,num__locmean_x_logarea_v6,num__locmean_x_rooms_v6
172473.9076282108,183278.28487048857,179695.09240447727,245993.9787137681,1.0,195360.3159042362,1.0626435464343122,1.342188349734147,846053.4334553457,390720.6318084724
172473.9076282108,242888.8225016114,179695.09240447727,234381.74457191047,1.0,207359.89177655248,1.4082641591433094,0.9649754243812126,852430.3595820359,622079.6753296575
172473.9076282108,181737.53796171295,179695.09240447727,207303.86143332254,1.0,185302.5998569309,1.0537103290569454,1.1406771752121734,825402.1346614658,555907.7995707927
172473.9076282108,140227.00393184187,144198.35608171485,112129.10257300708,0.0,142257.09255369366,0.8130331472126541,0.7996256029737927,582449.5533347416,284514.1851073873
172473.9076282108,181737.53796171295,139156.61811991167,169247.9522790813,1.0,165654.00399722919,1.0537103290569454,0.9312767971678249,666815.6250672938,331308.00799445837
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,451802.95353645505,229818.40790503466
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,451802.95353645505,229818.40790503466
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,411779.30856676155,229818.40790503466
172473.9076282108,181737.53796171295,185528.74704200635,169247.9522790813,1.0,177247.03622775286,1.0537103290569454,0.9312767971678249,728640.2087308493,354494.0724555057
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,509141.63121452625,344727.61185755196
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,437420.5564154151,229818.40790503466
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,489821.15137523203,344727.61185755196
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,472377.2432813641,229818.40790503466
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,466582.27403645194,229818.40790503466
158634.4904891304,105097.3430360746,179695.09240447727,112129.10257300708,0.0,138889.00712567236,0.6625125640165455,1.0669071104247796,607394.7016110545,416667.0213770171
80565.57068869798,154617.7933709954,179695.09240447727,112129.10257300708,0.0,131751.88975929443,1.9191546965702386,0.7252018032829852,518541.12094735075,263503.77951858885
172473.9076282108,183278.28487048857,167235.63325754215,164672.52451475157,1.0,171915.08756774827,1.0626435464343122,0.8984835526490057,755472.1112375298,515745.2627032448
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,636954.3035326652,316471.38062430435
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,615824.8714423808,316471.38062430435
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,598793.8589951465,316471.38062430435
