house_id,price,yes_no_binary__has_document,yes_no_binary__avtodayanacaq,yes_no_binary__balkon,yes_no_binary__duzelme,yes_no_binary__esyali,yes_no_binary__hovuz,yes_no_binary__internet,yes_no_binary__isiq,yes_no_binary__kabel_tv,yes_no_binary__kombi,yes_no_binary__kondisioner,yes_no_binary__lift,yes_no_binary__merkezi_qizdirici_sistem,yes_no_binary__metbex_mebeli,yes_no_binary__pvc_pencere,yes_no_binary__qaz,yes_no_binary__su,yes_no_binary__telefon,yes_no_binary__temirli,cat_ohe_mid__address_part_1_Bakı,cat_ohe_mid__address_part_1_Sumqayıt,cat_ohe_mid__address_part_1_Xırdalan,cat_ohe_mid__address_part_1_infrequent_sklearn,cat_ohe_mid__address_part_2_ Abşeron,cat_ohe_mid__address_part_2_ Binəqədi,cat_ohe_mid__address_part_2_ Sabunçu,cat_ohe_mid__address_part_2_ Suraxanı,cat_ohe_mid__address_part_2_ Xətai,cat_ohe_mid__address_part_2_ Xəzər,cat_ohe_mid__address_part_2_ Yasamal,cat_ohe_mid__address_part_2_None,cat_ohe_mid__address_part_2_infrequent_sklearn,num__rooms,num__free_land_ratio,num__feature_score,num__log_area_m2,num__log_land_area_sot,num__log_floor,num__log_area_per_room,num__log_rooms_per_floor
1012,125000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4117647093425605,0.5263157894736842,4.61512051684126,0.9932517730102832,0.6931471805599453,3.5361163759369862,1.3862936111203594
1015,145000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.5000000022727273,0.631578947368421,4.709530201312334,1.1631508098056809,0.6931471805599453,3.6287752055605114,1.3862936111203594
1017,35000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666380338313e-08,0.4736842105263157,4.110873864173311,0.4700036292457356,0.6931471805599453,4.110872880567254,0.6931466805603204
1020,279000,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.9999999978945774e-09,0.8421052631578947,5.525452939131784,1.252762968495368,1.3862943611198906,3.753417812491105,1.098612066445937
1023,75000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.4882497736978326,0.2631578947368421,5.326419239209213,1.6094379124341005,1.0986122886681098,3.558676121709916,1.386293986120008
1028,390000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.6656353234514261,0.7894736842105263,5.125048739699032,1.791759469228055,0.6931471805599453,3.7564346907752646,1.6094371124345803
1029,480000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.6919178886824223,0.8947368421052632,5.224935953225282,1.9459101490553128,0.6931471805599453,3.8546545624612194,1.6094371124345803
1031,245000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.543486906504808,0.8421052631578947,4.926919778003884,1.3862943611198906,0.6931471805599453,3.562138484768016,1.6094371124345803
1032,770000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.4742675100336604,0.8421052631578947,5.670407922048042,1.8718021769015916,1.0986122886681098,4.074661489179659,1.2527626113526256
1054,117000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.52000000192,0.1052631578947368,4.795790545596741,1.252762968495368,0.6931471805599453,3.4339869625496937,1.6094371124345803
1055,320000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7693772407384272,0.9473684210526316,5.626711748345111,2.5649493574615367,1.0986122886681098,3.8527939736434726,1.386293986120008
1056,145000,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4500000027499999,0.4210526315789473,4.709530201312334,1.0986122886681098,0.6931471805599453,3.6287752055605114,1.3862936111203594
1057,125000,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3641618533863476,0.4736842105263157,4.709530201312334,1.0043016091968684,0.6931471805599453,3.6287752055605114,1.3862936111203594
1059,355000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.7223074533720906,0.7894736842105263,5.121672834438979,1.9459101490553128,0.6931471805599453,3.753118047077744,1.6094371124345803
1060,275000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.6353283450370881,0.8947368421052632,4.989538734008876,1.6094379124341005,0.6931471805599453,3.623464721766616,1.6094371124345803
1061,74000,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.4999999292951717e-08,0.6842105263157895,3.713572066704308,0.3364722366212129,0.6931471805599453,3.0445219615330714,1.0986116220018871
1062,250000,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.4920237013016996,0.6842105263157895,5.87656818050153,2.079441541679836,1.3862943611198906,3.701530672478983,1.3862941111199427
1070,67000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.7428571435918367,0.3157894736842105,4.51085950651685,1.5040773967762742,0.6931471805599453,3.4339868819045565,1.3862936111203594
1071,155000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.6250000004687499,0.5789473684210527,5.707110264748875,2.19722457733622,1.0986122886681098,3.78093745893208,1.504077007887504
1078,150000,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333377777777,0.4736842105263157,4.61512051684126,0.9162907318741552,0.6931471805599453,3.5361163759369862,1.3862936111203594
1079,178000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3333333355555555,0.1052631578947368,5.303304908059076,1.3862943611198906,1.0986122886681098,3.9318253876263176,1.0986119553348874
1091,177000,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.4500000018333333,0.7894736842105263,5.111987788356544,1.3862943611198906,1.0986122886681098,3.5263603304985343,1.2527626113526256
1095,95000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7400000005777778,0.631578947368421,4.770684624465665,1.7047480922384253,0.6931471805599453,3.4094959427413443,1.6094371124345803
1103,135000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.650000000875,0.6842105263157895,4.948759890378168,1.6094379124341005,0.6931471805599453,3.5835186954005858,1.6094371124345803
1114,65000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.1666666736111109,0.3684210526315789,4.61512051684126,0.7884573603642702,0.6931471805599453,3.5361163759369862,1.3862936111203594
1123,195000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.884615384704142,0.0526315789473684,5.017279836814924,2.6390573296152584,0.6931471805599453,3.650657997787276,1.6094371124345803
1124,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.4500000027499999,0.0526315789473684,4.709530201312334,1.0986122886681098,0.6931471805599453,3.349903846046566,1.6094371124345803
1125,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.5750000021249999,0.0526315789473684,4.454347296253507,1.0986122886681098,0.6931471805599453,3.3787242038404552,1.3862936111203594
1128,190000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8247377539944871,0.1578947368421052,5.353348469680639,2.5649493574615367,1.0986122886681098,3.9811508675517975,1.0986119553348874
1147,115000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.55000000225,0.0,4.51085950651685,1.0986122886681098,0.6931471805599453,3.4339868819045565,1.3862936111203594
1148,83000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5000000029411764,0.0,4.454347296253507,0.9932517730102832,0.6931471805599453,3.3787242038404552,1.3862936111203594
1159,550000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1578947368421052,6.054439346269371,1.3862943611198906,1.0986122886681098,4.122515298646479,1.504077007887504
1174,64500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3000000069999999,0.0526315789473684,4.262679877041316,0.6931471805599453,0.6931471805599453,3.1918468328456338,1.3862936111203594
1179,920000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.7314000236775307,0.8421052631578947,5.6919122151374415,2.4849066497880004,0.6931471805599453,4.09587643873769,1.7917586358952078
1180,390000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.7137983752589835,0.8947368421052632,5.151677431922502,1.9459101490553128,0.6931471805599453,3.782602763007639,1.6094371124345803
1181,595000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.6562847167662036,0.8421052631578947,5.620300233591416,2.19722457733622,1.0986122886681098,4.025252299854318,1.2527626113526256
1182,510000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.5775066482501838,0.6842105263157895,5.539285163853558,1.9459101490553128,1.0986122886681098,3.945442155756677,1.2527626113526256
1183,1300000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.6441577970703413,0.8421052631578947,5.97234906379938,2.4849066497880004,1.0986122886681098,4.373052349198736,1.2527626113526256
1184,250000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.6444452144363912,0.8421052631578947,4.964395277601425,1.6094379124341005,0.6931471805599453,3.598830826336547,1.6094371124345803
1185,600000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4758286672122621,0.8421052631578947,5.572479708865743,1.791759469228055,1.0986122886681098,3.978131348129271,1.2527626113526256
1186,1350000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.6243932643105246,0.8947368421052632,6.113080412972748,2.5649493574615367,1.0986122886681098,4.180365013276968,1.504077007887504
1187,153000,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.5236975203252658,0.8421052631578947,4.567058020845349,1.0986122886681098,0.6931471805599453,3.4890094669209826,1.3862936111203594
1188,398000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.7118534431188448,0.8421052631578947,5.15841103664633,1.9459101490553128,0.6931471805599453,3.789221787702288,1.6094371124345803
1189,880000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.6043185611252182,0.8421052631578947,5.760620017656611,2.19722457733622,1.0986122886681098,4.163699864603229,1.2527626113526256
1190,300000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.6918919073345473,0.8421052631578947,5.043773744147095,1.791759469228055,0.6931471805599453,3.6766424370894137,1.6094371124345803
1191,490000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.3962466509769019,0.8947368421052632,5.491007237013782,1.6094379124341005,1.0986122886681098,3.897929322060201,1.2527626113526256
1192,348000,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.3293566505499422,0.8421052631578947,5.5956675782486,1.6094379124341005,1.0986122886681098,3.67179615527168,1.504077007887504
1193,220000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.4758485521959954,0.8421052631578947,4.883088718389497,1.252762968495368,0.6931471805599453,3.5192605981804754,1.6094371124345803
1194,560000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.4400287325794696,0.8947368421052632,5.638303544433426,1.791759469228055,1.0986122886681098,3.864181947335916,1.386293986120008
1195,165000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.3962715074054984,0.8947368421052632,4.801934435857252,1.0986122886681098,0.6931471805599453,3.439982654962856,1.6094371124345803
1196,195000,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.5677985582160232,0.7894736842105263,4.872601843102158,1.3862943611198906,0.6931471805599453,3.5090078977585906,1.6094371124345803
1197,750000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7171071894286394,0.8947368421052632,5.830331048541316,2.5649493574615367,1.0986122886681098,4.0531501499543205,1.386293986120008
1199,185000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4000000029999999,0.5263157894736842,4.795790545596741,1.0986122886681098,1.0986122886681098,3.4339869625496937,1.0986119553348874
1206,117500,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.6842105263157895,5.198497031265826,0.6931471805599453,1.3862943611198906,3.6109177180496497,0.9808290446784406
1211,82000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.5666666681111111,0.3684210526315789,4.875197323201151,1.3862943611198906,0.6931471805599453,3.5115451962937385,1.6094371124345803
1212,930000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.63000000185,0.3684210526315789,4.31748811353631,1.0986122886681098,0.6931471805599453,3.245192812839309,1.3862936111203594
1224,90000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1000000089999998,0.5789473684210527,4.51085950651685,0.6931471805599453,0.6931471805599453,3.4339868819045565,1.3862936111203594
1225,205000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.5789473684210527,5.3981627015177525,0.6931471805599453,1.0986122886681098,3.628775367802357,1.386293986120008
1226,55000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0526315789473684,4.61512051684126,0.5877866649021191,1.0986122886681098,3.5361163759369862,0.91629043187426
1231,87000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4705882384083044,0.5263157894736842,4.51085950651685,0.9932517730102832,0.6931471805599453,3.4339868819045565,1.3862936111203594
1232,68000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4000000059999999,0.4736842105263157,4.110873864173311,0.6931471805599453,0.6931471805599453,3.044522120263161,1.3862936111203594
1233,92000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.2000000039999999,0.5789473684210527,5.081404364984463,1.0986122886681098,1.0986122886681098,3.7135718228019,1.0986119553348874
1234,165000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3000000035,0.6842105263157895,4.948759890378168,1.0986122886681098,1.0986122886681098,3.5835186954005858,1.0986119553348874
1235,148000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2352941221453286,0.4736842105263157,4.875197323201151,0.9932517730102832,1.0986122886681098,3.295836673411757,1.2527626113526256
1236,195000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2666666691111111,0.4210526315789473,5.3981627015177525,1.3862943611198906,1.3862943611198906,3.628775367802357,1.098612066445937
1238,90000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.6000000013333333,0.7368421052631579,4.795790545596741,1.3862943611198906,0.6931471805599453,3.4339869625496937,1.6094371124345803
1242,95000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3866666707555555,0.4210526315789473,4.532599493153256,0.9162907318741552,0.6931471805599453,3.178053590764643,1.6094371124345803
